1510,4,2,1.50,2020-01-01,00:00:23
6856,11,2,2.00,2020-01-01,00:00:23
10570,12,1,2.00,2020-01-01,00:00:23
1257,13,1,2.00,2020-01-01,00:00:23
7585,1,1,1.50,2020-01-01,00:00:24
6169,5,1,1.50,2020-01-01,00:00:24
9836,1,1,1.50,2020-01-01,00:00:24
10624,5,1,1.50,2020-01-01,00:00:24
6194,9,2,1.50,2020-01-01,00:00:24
9650,12,1,2.00,2020-01-01,00:00:24
5816,2,2,1.50,2020-01-01,00:00:24
1214,1,2,1.50,2020-01-01,00:00:24
7147,14,1,2.00,2020-01-01,00:00:24
3489,1,2,1.50,2020-01-01,00:00:24
6901,4,2,1.50,2020-01-01,00:00:24
9031,4,2,1.50,2020-01-01,00:00:25
3833,3,2,1.50,2020-01-01,00:00:25
3835,3,2,1.50,2020-01-01,00:00:25
10839,11,2,2.00,2020-01-01,00:00:25
8643,3,1,1.50,2020-01-01,00:00:25
4715,8,2,1.50,2020-01-01,00:00:25
2124,13,2,2.00,2020-01-01,00:00:25
4160,12,1,2.00,2020-01-01,00:00:25
9658,2,2,1.50,2020-01-01,00:00:25
8980,5,2,1.50,2020-01-01,00:00:25
2663,14,1,2.00,2020-01-01,00:00:25
2550,6,1,1.50,2020-01-01,00:00:26
5750,14,1,2.00,2020-01-01,00:00:26
2403,5,2,1.50,2020-01-01,00:00:26
1758,4,1,1.50,2020-01-01,00:00:26
5900,12,1,2.00,2020-01-01,00:00:26
1339,3,2,1.50,2020-01-01,00:00:26
7867,13,1,2.00,2020-01-01,00:00:26
7477,1,2,1.50,2020-01-01,00:00:26
8309,7,2,1.50,2020-01-01,00:00:26
10285,12,1,2.00,2020-01-01,00:00:26
4148,7,1,1.50,2020-01-01,00:00:26
9744,13,2,2.00,2020-01-01,00:00:27
8986,3,2,1.50,2020-01-01,00:00:27
6855,7,2,1.50,2020-01-01,00:00:27
3896,9,1,1.50,2020-01-01,00:00:27
1086,5,1,1.50,2020-01-01,00:00:27
1620,14,1,2.00,2020-01-01,00:00:27
9851,12,2,2.00,2020-01-01,00:00:27
6691,1,2,1.50,2020-01-01,00:00:27
2122,4,2,1.50,2020-01-01,00:00:27
2637,2,2,1.50,2020-01-01,00:00:27
5331,14,2,2.00,2020-01-01,00:00:27
7243,4,2,1.50,2020-01-01,00:00:28
7733,7,1,1.50,2020-01-01,00:00:28
3432,2,2,1.50,2020-01-01,00:00:28
10059,14,1,2.00,2020-01-01,00:00:28
7606,10,2,2.00,2020-01-01,00:00:28
3947,3,2,1.50,2020-01-01,00:00:28
3784,7,1,1.50,2020-01-01,00:00:28
10225,3,1,1.50,2020-01-01,00:00:28
6305,7,1,1.50,2020-01-01,00:00:28
4280,3,1,1.50,2020-01-01,00:00:28
1926,1,1,1.50,2020-01-01,00:00:28
1842,3,2,1.50,2020-01-01,00:00:29
8197,4,2,1.50,2020-01-01,00:00:29
8157,14,1,2.00,2020-01-01,00:00:29
3636,3,2,1.50,2020-01-01,00:00:29
2474,11,1,2.00,2020-01-01,00:00:29
5564,10,2,2.00,2020-01-01,00:00:29
7068,13,2,2.00,2020-01-01,00:00:29
8790,4,2,1.50,2020-01-01,00:00:29
2720,12,1,2.00,2020-01-01,00:00:29
1322,13,1,2.00,2020-01-01,00:00:29
7268,8,1,1.50,2020-01-01,00:00:29
4536,13,1,2.00,2020-01-01,00:00:30
3523,12,1,2.00,2020-01-01,00:00:30
2159,8,2,1.50,2020-01-01,00:00:30
9011,12,1,2.00,2020-01-01,00:00:30
10962,10,1,2.00,2020-01-01,00:00:30
8333,13,1,2.00,2020-01-01,00:00:30
10177,14,2,2.00,2020-01-01,00:00:30
2686,12,2,2.00,2020-01-01,00:00:30
10623,13,1,2.00,2020-01-01,00:00:30
4460,5,1,1.50,2020-01-01,00:00:30
3247,6,2,1.50,2020-01-01,00:00:30
10535,13,1,2.00,2020-01-01,00:00:31
9573,4,1,1.50,2020-01-01,00:00:31
4495,5,1,1.50,2020-01-01,00:00:31
2329,13,2,2.00,2020-01-01,00:00:31
10644,10,1,2.00,2020-01-01,00:00:31
7975,10,1,2.00,2020-01-01,00:00:31
2443,14,1,2.00,2020-01-01,00:00:31
5908,2,1,1.50,2020-01-01,00:00:31
8543,3,1,1.50,2020-01-01,00:00:31
5533,1,2,1.50,2020-01-01,00:00:31
7041,11,2,2.00,2020-01-01,00:00:31
7986,5,1,1.50,2020-01-01,00:00:32
5894,14,1,2.00,2020-01-01,00:00:32
1661,7,1,1.50,2020-01-01,00:00:32
10371,8,1,1.50,2020-01-01,00:00:32
1766,8,1,1.50,2020-01-01,00:00:32
4632,3,1,1.50,2020-01-01,00:00:32
7370,6,2,1.50,2020-01-01,00:00:32
2428,10,2,2.00,2020-01-01,00:00:32
6829,12,1,2.00,2020-01-01,00:00:32
8033,9,2,1.50,2020-01-01,00:00:32
5154,5,1,1.50,2020-01-01,00:00:32
7266,3,1,1.50,2020-01-01,00:00:33
10129,2,2,1.50,2020-01-01,00:00:33
6187,3,1,1.50,2020-01-01,00:00:33
8525,3,1,1.50,2020-01-01,00:00:33
6593,2,1,1.50,2020-01-01,00:00:33
6624,3,1,1.50,2020-01-01,00:00:33
2475,12,2,2.00,2020-01-01,00:00:33
8873,7,1,1.50,2020-01-01,00:00:33
3069,8,1,1.50,2020-01-01,00:00:33
1938,3,2,1.50,2020-01-01,00:00:33
10221,12,1,2.00,2020-01-01,00:00:33
10667,11,2,2.00,2020-01-01,00:00:34
9291,10,2,2.00,2020-01-01,00:00:34
6464,11,2,2.00,2020-01-01,00:00:34
2164,5,1,1.50,2020-01-01,00:00:34
10871,11,2,2.00,2020-01-01,00:00:34
5380,1,1,1.50,2020-01-01,00:00:34
7929,9,1,1.50,2020-01-01,00:00:34
5784,9,1,1.50,2020-01-01,00:00:34
6232,4,1,1.50,2020-01-01,00:00:34
10128,4,2,1.50,2020-01-01,00:00:34
1174,6,1,1.50,2020-01-01,00:00:34
9253,5,2,1.50,2020-01-01,00:00:35
4370,14,2,2.00,2020-01-01,00:00:35
10611,13,1,2.00,2020-01-01,00:00:35
7653,13,2,2.00,2020-01-01,00:00:35
4133,9,1,1.50,2020-01-01,00:00:35
1629,9,1,1.50,2020-01-01,00:00:35
6639,10,2,2.00,2020-01-01,00:00:35
9099,2,2,1.50,2020-01-01,00:00:35
4131,8,1,1.50,2020-01-01,00:00:35
7332,2,1,1.50,2020-01-01,00:00:35
4350,14,2,2.00,2020-01-01,00:00:35
6971,9,1,1.50,2020-01-01,00:00:36
5829,1,1,1.50,2020-01-01,00:00:36
9138,7,2,1.50,2020-01-01,00:00:36
1042,14,2,2.00,2020-01-01,00:00:36
6765,5,2,1.50,2020-01-01,00:00:36
1948,2,2,1.50,2020-01-01,00:00:36
6822,6,2,1.50,2020-01-01,00:00:36
3795,3,2,1.50,2020-01-01,00:00:36
8800,11,1,2.00,2020-01-01,00:00:36
6833,1,1,1.50,2020-01-01,00:00:36
4517,10,1,2.00,2020-01-01,00:00:36
5036,3,1,1.50,2020-01-01,00:00:37
10136,10,1,2.00,2020-01-01,00:00:37
2439,13,2,2.00,2020-01-01,00:00:37
4741,8,1,1.50,2020-01-01,00:00:37
2650,2,2,1.50,2020-01-01,00:00:37
6939,11,1,2.00,2020-01-01,00:00:37
2480,1,2,1.50,2020-01-01,00:00:37
8162,8,1,1.50,2020-01-01,00:00:37
5722,5,2,1.50,2020-01-01,00:00:37
5773,1,1,1.50,2020-01-01,00:00:37
6918,6,1,1.50,2020-01-01,00:00:37
10097,13,1,2.00,2020-01-01,00:00:38
9206,10,1,2.00,2020-01-01,00:00:38
4165,13,2,2.00,2020-01-01,00:00:38
2432,11,1,2.00,2020-01-01,00:00:38
4186,13,1,2.00,2020-01-01,00:00:38
9236,2,1,1.50,2020-01-01,00:00:38
3600,2,1,1.50,2020-01-01,00:00:38
9430,11,2,2.00,2020-01-01,00:00:38
3754,9,2,1.50,2020-01-01,00:00:38
10596,2,2,1.50,2020-01-01,00:00:38
1225,1,1,1.50,2020-01-01,00:00:38
7034,6,1,1.50,2020-01-01,00:00:39
3773,3,1,1.50,2020-01-01,00:00:39
10748,1,2,1.50,2020-01-01,00:00:39
9794,11,1,2.00,2020-01-01,00:00:39
5820,12,1,2.00,2020-01-01,00:00:39
1906,13,1,2.00,2020-01-01,00:00:39
7177,1,1,1.50,2020-01-01,00:00:39
3269,4,2,1.50,2020-01-01,00:00:39
4737,10,1,2.00,2020-01-01,00:00:39
10192,7,2,1.50,2020-01-01,00:00:39
10124,2,1,1.50,2020-01-01,00:00:39
3548,5,1,1.50,2020-01-01,00:00:40
8312,2,1,1.50,2020-01-01,00:00:40
6990,10,1,2.00,2020-01-01,00:00:40
10263,6,2,1.50,2020-01-01,00:00:40
7303,1,2,1.50,2020-01-01,00:00:40
8819,1,1,1.50,2020-01-01,00:00:40
8856,3,2,1.50,2020-01-01,00:00:40
8523,9,1,1.50,2020-01-01,00:00:40
5076,11,1,2.00,2020-01-01,00:00:40
9877,11,1,2.00,2020-01-01,00:00:40
10389,11,1,2.00,2020-01-01,00:00:40
2903,2,2,1.50,2020-01-01,00:00:41
1634,10,1,2.00,2020-01-01,00:00:41
4053,11,2,2.00,2020-01-01,00:00:41
10445,4,1,1.50,2020-01-01,00:00:41
7607,2,2,1.50,2020-01-01,00:00:41
10646,5,2,1.50,2020-01-01,00:00:41
2998,3,2,1.50,2020-01-01,00:00:41
4368,2,1,1.50,2020-01-01,00:00:41
3471,8,2,1.50,2020-01-01,00:00:41
1239,3,1,1.50,2020-01-01,00:00:41
8904,6,2,1.50,2020-01-01,00:00:41
3193,11,2,2.00,2020-01-01,00:00:42
4283,2,2,1.50,2020-01-01,00:00:42
7149,8,1,1.50,2020-01-01,00:00:42
1512,13,1,2.00,2020-01-01,00:00:42
4393,10,2,2.00,2020-01-01,00:00:42
1244,2,2,1.50,2020-01-01,00:00:42
1212,4,1,1.50,2020-01-01,00:00:42
9033,5,1,1.50,2020-01-01,00:00:42
4199,13,1,2.00,2020-01-01,00:00:42
2553,5,1,1.50,2020-01-01,00:00:42
9672,8,1,1.50,2020-01-01,00:00:42
7669,4,1,1.50,2020-01-01,00:00:43
10716,9,1,1.50,2020-01-01,00:00:43
5623,6,2,1.50,2020-01-01,00:00:43
10585,2,1,1.50,2020-01-01,00:00:43
8491,6,1,1.50,2020-01-01,00:00:43
1733,12,2,2.00,2020-01-01,00:00:43
3791,4,1,1.50,2020-01-01,00:00:43
10438,8,1,1.50,2020-01-01,00:00:43
7662,4,1,1.50,2020-01-01,00:00:43
4874,8,2,1.50,2020-01-01,00:00:43
6115,14,2,2.00,2020-01-01,00:00:43
8647,11,2,2.00,2020-01-01,00:00:44
5678,4,1,1.50,2020-01-01,00:00:44
9571,8,1,1.50,2020-01-01,00:00:44
6628,4,1,1.50,2020-01-01,00:00:44
6635,1,2,1.50,2020-01-01,00:00:44
6478,7,1,1.50,2020-01-01,00:00:44
2802,3,1,1.50,2020-01-01,00:00:44
9004,5,2,1.50,2020-01-01,00:00:44
7680,1,2,1.50,2020-01-01,00:00:44
1627,9,1,1.50,2020-01-01,00:00:44
1203,12,1,2.00,2020-01-01,00:00:44
8379,1,2,1.50,2020-01-01,00:00:45
9721,13,1,2.00,2020-01-01,00:00:45
9485,4,2,1.50,2020-01-01,00:00:45
2983,14,2,2.00,2020-01-01,00:00:45
2216,1,2,1.50,2020-01-01,00:00:45
2083,14,2,2.00,2020-01-01,00:00:45
5252,8,1,1.50,2020-01-01,00:00:45
5207,4,1,1.50,2020-01-01,00:00:45
7934,2,1,1.50,2020-01-01,00:00:45
4856,13,1,2.00,2020-01-01,00:00:45
1289,8,1,1.50,2020-01-01,00:00:45
2541,6,2,1.50,2020-01-01,00:00:46
5144,13,2,2.00,2020-01-01,00:00:46
5757,6,1,1.50,2020-01-01,00:00:46
6439,3,2,1.50,2020-01-01,00:00:46
9990,3,1,1.50,2020-01-01,00:00:46
1298,9,2,1.50,2020-01-01,00:00:46
2816,8,1,1.50,2020-01-01,00:00:46
2860,13,1,2.00,2020-01-01,00:00:46
6796,8,1,1.50,2020-01-01,00:00:46
9126,3,1,1.50,2020-01-01,00:00:46
4801,2,1,1.50,2020-01-01,00:00:46
1945,11,2,2.00,2020-01-01,00:00:47
5800,2,2,1.50,2020-01-01,00:00:47
3368,6,2,1.50,2020-01-01,00:00:47
8634,5,2,1.50,2020-01-01,00:00:47
2268,9,1,1.50,2020-01-01,00:00:47
10076,3,1,1.50,2020-01-01,00:00:47
3575,7,1,1.50,2020-01-01,00:00:47
1585,11,2,2.00,2020-01-01,00:00:47
8942,5,1,1.50,2020-01-01,00:00:47
8246,1,2,1.50,2020-01-01,00:00:47
9960,8,2,1.50,2020-01-01,00:00:47
3859,12,1,2.00,2020-01-01,00:00:48
10933,5,1,1.50,2020-01-01,00:00:48
8663,4,2,1.50,2020-01-01,00:00:48
9224,6,2,1.50,2020-01-01,00:00:48
5396,14,1,2.00,2020-01-01,00:00:48
4158,5,1,1.50,2020-01-01,00:00:48
7499,1,1,1.50,2020-01-01,00:00:48
5431,5,1,1.50,2020-01-01,00:00:48
5657,8,2,1.50,2020-01-01,00:00:48
9311,2,1,1.50,2020-01-01,00:00:48
8572,12,1,2.00,2020-01-01,00:00:48
7460,12,1,2.00,2020-01-01,00:00:49
8879,9,1,1.50,2020-01-01,00:00:49
7056,6,1,1.50,2020-01-01,00:00:49
10871,4,2,1.50,2020-01-01,00:00:49
6465,3,2,1.50,2020-01-01,00:00:49
3244,7,1,1.50,2020-01-01,00:00:49
5597,11,1,2.00,2020-01-01,00:00:49
6023,13,2,2.00,2020-01-01,00:00:49
7515,12,1,2.00,2020-01-01,00:00:49
3628,1,1,1.50,2020-01-01,00:00:49
2850,4,1,1.50,2020-01-01,00:00:49
9335,4,2,1.50,2020-01-01,00:00:50
9869,6,2,1.50,2020-01-01,00:00:50
5103,10,2,2.00,2020-01-01,00:00:50
1866,1,1,1.50,2020-01-01,00:00:50
1082,12,1,2.00,2020-01-01,00:00:50
1467,13,2,2.00,2020-01-01,00:00:50
6374,2,2,1.50,2020-01-01,00:00:50
2989,2,1,1.50,2020-01-01,00:00:50
5422,14,1,2.00,2020-01-01,00:00:50
5391,13,2,2.00,2020-01-01,00:00:50
1622,8,2,1.50,2020-01-01,00:00:50
1965,8,1,1.50,2020-01-01,00:00:51
2167,14,2,2.00,2020-01-01,00:00:51
10281,4,2,1.50,2020-01-01,00:00:51
5531,10,1,2.00,2020-01-01,00:00:51
7124,10,2,2.00,2020-01-01,00:00:51
2032,11,1,2.00,2020-01-01,00:00:51
8288,11,2,2.00,2020-01-01,00:00:51
5222,2,2,1.50,2020-01-01,00:00:51
7781,6,1,1.50,2020-01-01,00:00:51
6692,3,1,1.50,2020-01-01,00:00:51
6215,13,2,2.00,2020-01-01,00:00:51
10986,14,1,2.00,2020-01-01,00:00:52
5636,6,2,1.50,2020-01-01,00:00:52
7683,7,1,1.50,2020-01-01,00:00:52
4022,2,1,1.50,2020-01-01,00:00:52
9368,6,1,1.50,2020-01-01,00:00:52
3708,3,1,1.50,2020-01-01,00:00:52
9079,12,2,2.00,2020-01-01,00:00:52
2735,5,2,1.50,2020-01-01,00:00:52
7524,3,2,1.50,2020-01-01,00:00:52
7044,5,2,1.50,2020-01-01,00:00:52
6765,14,1,2.00,2020-01-01,00:00:52
